0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt44018946,The Interrogation,The Interrogation,1967,30,"Crime,Drama,Mystery",8.3,186,5,writer,written by,1,4,Preston Wood,1923,2011,"writer,miscellaneous,director"
tt88523850,The Kidnapping,The Kidnapping,1967,30,"Crime,Drama,Mystery",7.6,155,5,writer,written by,1,3,Preston Wood,1923,2011,"writer,miscellaneous,director"
tt77241885,Nitro Part 1,Nitro Part 1,1967,60,Western,7.8,169,6,writer,written by,12,28,Preston Wood,1923,2011,"writer,miscellaneous,director"
tt84943296,Nitro Part 2,Nitro Part 2,1967,60,Western,8.0,168,6,writer,written by,12,29,Preston Wood,1923,2011,"writer,miscellaneous,director"
tt49258453,Hondo and the Ghost of Ed Dow,Hondo and the Ghost of Ed Dow,1967,60,Western,7.0,17,6,writer,writer,1,12,Stanley Adams,1915,1977,"actor,writer"
tt55910680,Hondo and the Hanging Town,Hondo and the Hanging Town,1967,60,Western,7.9,20,6,writer,written by,1,14,Stanley Adams,1915,1977,"actor,writer"
tt81140061,Dealers Choice,Dealers Choice,1967,60,Western,6.3,9,6,writer,writer,2,13,Stanley Adams,1915,1977,"actor,writer"
tt46193156,Grapes of Grass Valley,Grapes of Grass Valley,1967,60,Western,6.4,11,6,writer,writer,2,6,Stanley Adams,1915,1977,"actor,writer"
tt84202023,Concrete Evidence,Concrete Evidence,1967,50,"Adventure,Crime,Drama",7.6,125,9,producer,producer,4,18,Wilton Schiller,1919,2014,"producer,writer,script_department"
tt79569888,Death of a Very Small Killer,Death of a Very Small Killer,1967,50,"Adventure,Crime,Drama",7.2,126,8,producer,producer,4,25,Wilton Schiller,1919,2014,"producer,writer,script_department"
tt92075835,Dossier on a Diplomat,Dossier on a Diplomat,1967,50,"Adventure,Crime,Drama",7.9,132,9,producer,producer,4,26,Wilton Schiller,1919,2014,"producer,writer,script_department"
tt57518754,Goodbye My Love,Goodbye My Love,1967,50,"Adventure,Crime,Drama",7.9,138,8,producer,producer,4,22,Wilton Schiller,1919,2014,"producer,writer,script_department"
tt56823040,Passage to Helena,Passage to Helena,1967,50,"Adventure,Crime,Drama",8.0,133,8,producer,producer,4,23,Wilton Schiller,1919,2014,"producer,writer,script_department"
tt62772608,Run the Man Down,Run the Man Down,1967,50,"Adventure,Crime,Drama",7.5,132,9,producer,producer,4,15,Wilton Schiller,1919,2014,"producer,writer,script_department"
tt24576516,The Breaking of the Habit,The Breaking of the Habit,1967,50,"Adventure,Crime,Drama",7.8,142,7,producer,producer,4,19,Wilton Schiller,1919,2014,"producer,writer,script_department"
tt72723203,The Ivy Maze,The Ivy Maze,1967,48,"Adventure,Crime,Drama",8.2,144,8,producer,producer,4,21,Wilton Schiller,1919,2014,"producer,writer,script_department"
tt95460854,The Judgment Part II,The Judgment Part II,1967,50,"Adventure,Crime,Drama",9.2,291,9,producer,producer,4,30,Wilton Schiller,1919,2014,"producer,writer,script_department"
tt46194199,The One That Got Away,The One That Got Away,1967,50,"Adventure,Crime,Drama",7.7,148,9,producer,producer,4,17,Wilton Schiller,1919,2014,"producer,writer,script_department"
tt46021717,The Other Side of the Coin,The Other Side of the Coin,1967,50,"Adventure,Crime,Drama",7.5,134,8,producer,producer,4,16,Wilton Schiller,1919,2014,"producer,writer,script_department"
tt92125008,The Savage Street,The Savage Street,1967,50,"Adventure,Crime,Drama",7.0,130,9,producer,producer,4,24,Wilton Schiller,1919,2014,"producer,writer,script_department"
