0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt63548351,Four the Hard Way,Four the Hard Way,1959,26,"Crime,Drama",6.8,7,7,producer,producer,1,13,Jack Chertok,1906,1995,"producer,miscellaneous"
tt10623171,Framed,Framed,1959,30,"Crime,Drama",7.4,12,7,producer,producer,1,12,Jack Chertok,1906,1995,"producer,miscellaneous"
tt21601423,No Fare,No Fare,1959,26,"Crime,Drama",6.7,8,8,producer,producer,1,7,Jack Chertok,1906,1995,"producer,miscellaneous"
tt27192108,The Art Harris Story,The Art Harris Story,1959,26,"Crime,Drama",6.7,7,8,producer,producer,2,3,Jack Chertok,1906,1995,"producer,miscellaneous"
tt72990443,The Dutch Schultz Story,The Dutch Schultz Story,1959,30,"Crime,Drama",6.8,19,8,producer,producer,1,5,Jack Chertok,1906,1995,"producer,miscellaneous"
tt60975369,The Immigrant,The Immigrant,1959,30,"Crime,Drama",6.8,15,8,producer,producer,1,2,Jack Chertok,1906,1995,"producer,miscellaneous"
tt62953437,The Jane Cooper Story,The Jane Cooper Story,1959,26,"Crime,Drama",6.5,15,9,producer,producer,1,3,Jack Chertok,1906,1995,"producer,miscellaneous"
tt57219849,The Lion and the Mouse,The Lion and the Mouse,1959,30,"Crime,Drama",6.6,10,8,producer,producer,1,6,Jack Chertok,1906,1995,"producer,miscellaneous"
tt75092653,The Marie Walters Story,The Marie Walters Story,1959,26,"Crime,Drama",6.7,7,8,producer,producer,1,9,Jack Chertok,1906,1995,"producer,miscellaneous"
tt30014354,The Muddy Kasoff Story,The Muddy Kasoff Story,1959,26,"Crime,Drama",6.6,6,8,producer,producer,1,11,Jack Chertok,1906,1995,"producer,miscellaneous"
tt25603216,The Payoff,The Payoff,1959,26,"Crime,Drama",5.8,13,8,producer,producer,1,8,Jack Chertok,1906,1995,"producer,miscellaneous"
tt68846380,The Ray Baker Story,The Ray Baker Story,1959,26,"Crime,Drama",5.8,7,8,producer,producer,1,15,Jack Chertok,1906,1995,"producer,miscellaneous"
tt47593286,The Tony Morelli Story,The Tony Morelli Story,1959,58,"Crime,Drama",6.0,6,9,producer,producer,1,14,Jack Chertok,1906,1995,"producer,miscellaneous"
tt77128095,Julius Caesar,Julius Caesar,1959,105,Drama,7.0,6,6,writer,play,1,1,William Shakespeare,1564,1616,"writer,soundtrack,miscellaneous"
