0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt11683561,Two and Two Make Five,Two and Two Make Five,1957,26,Comedy,7.3,16,8,producer,producer,5,14,Jack Chertok,1906,1995,"producer,miscellaneous"
tt47541325,A Harp for Hannah,A Harp for Hannah,1957,23,Western,9.0,40,7,writer,creator,5,21,George W. Trendle,1884,1972,"writer,producer"
tt83609614,Blind Witness,Blind Witness,1957,30,Western,8.6,51,7,writer,creator,5,38,George W. Trendle,1884,1972,"writer,producer"
tt80349439,Breaking Point,Breaking Point,1957,23,Western,8.4,39,8,writer,creator,5,20,George W. Trendle,1884,1972,"writer,producer"
tt22279238,Canuck,Canuck,1957,23,Western,8.4,33,8,writer,creator,5,33,George W. Trendle,1884,1972,"writer,producer"
tt69233503,Clover in the Dust,Clover in the Dust,1957,23,Western,8.5,34,7,writer,creator,5,26,George W. Trendle,1884,1972,"writer,producer"
tt13594174,Code of Honor,Code of Honor,1957,23,Western,8.8,35,8,writer,creator,5,23,George W. Trendle,1884,1972,"writer,producer"
tt22287732,Dead Eye,Dead Eye,1957,30,Western,7.5,34,8,writer,creator,5,25,George W. Trendle,1884,1972,"writer,producer"
tt26964554,Ghost Town Fury,Ghost Town Fury,1957,30,Western,8.2,40,8,writer,creator,5,29,George W. Trendle,1884,1972,"writer,producer"
tt41477479,Journey to San Carlos,Journey to San Carlos,1957,30,Western,8.8,43,7,writer,creator,5,35,George W. Trendle,1884,1972,"writer,producer"
tt95781946,Message from Abe,Message from Abe,1957,23,Western,7.9,60,7,writer,creator,5,22,George W. Trendle,1884,1972,"writer,producer"
tt84148963,Mission for Tonto,Mission for Tonto,1957,23,Western,8.4,32,7,writer,creator,5,34,George W. Trendle,1884,1972,"writer,producer"
tt64203342,Outlaw Masquerade,Outlaw Masquerade,1957,30,Western,8.4,34,8,writer,creator,5,17,George W. Trendle,1884,1972,"writer,producer"
tt33192618,Outlaws in Greasepaint,Outlaws in Greasepaint,1957,30,Western,8.8,55,7,writer,creator,5,39,George W. Trendle,1884,1972,"writer,producer"
tt45858093,Slims Boy,Slims Boy,1957,23,Western,8.8,37,7,writer,creator,5,27,George W. Trendle,1884,1972,"writer,producer"
tt83919195,The Angel and the Outlaw,The Angel and the Outlaw,1957,30,Western,8.5,51,8,writer,creator,5,37,George W. Trendle,1884,1972,"writer,producer"
tt64654845,Avenger,Avenger,1957,23,Western,8.2,32,8,writer,creator,5,18,George W. Trendle,1884,1972,"writer,producer"
tt14248236,The Bankers Son,The Bankers Son,1957,23,Western,8.5,48,8,writer,creator,5,36,George W. Trendle,1884,1972,"writer,producer"
tt86231046,The Courage of Tonto,The Courage of Tonto,1957,23,Western,8.4,37,7,writer,creator,5,19,George W. Trendle,1884,1972,"writer,producer"
tt80317195,The Law and Miss Aggie,The Law and Miss Aggie,1957,23,Western,8.6,39,7,writer,creator,5,31,George W. Trendle,1884,1972,"writer,producer"
tt68806897,The Prince of Buffalo Gap,The Prince of Buffalo Gap,1957,23,Western,8.2,35,7,writer,creator,5,30,George W. Trendle,1884,1972,"writer,producer"
tt73289520,The Tarnished Star,The Tarnished Star,1957,30,Western,8.2,35,7,writer,creator,5,32,George W. Trendle,1884,1972,"writer,producer"
tt93339937,The Turning Point,The Turning Point,1957,30,Western,8.6,36,7,writer,creator,5,24,George W. Trendle,1884,1972,"writer,producer"
tt55287680,Two Against Two,Two Against Two,1957,23,Western,8.1,38,7,writer,creator,5,28,George W. Trendle,1884,1972,"writer,producer"
tt43699174,Blind Justice,Blind Justice,1957,30,"Action,Western",7.3,17,9,writer,creator,2,19,George W. Trendle,1884,1972,"writer,producer"
tt13197285,Lost River Roundup,Lost River Roundup,1957,30,"Action,Western",7.5,14,8,writer,creator,3,11,George W. Trendle,1884,1972,"writer,producer"
tt62777066,Out of the Night,Out of the Night,1957,30,"Action,Western",7.0,13,9,writer,creator,3,9,George W. Trendle,1884,1972,"writer,producer"
tt49269820,The Devils Roost,The Devils Roost,1957,30,"Action,Western",6.9,16,9,writer,creator,2,21,George W. Trendle,1884,1972,"writer,producer"
tt29210901,The Jailbreaker,The Jailbreaker,1957,30,"Action,Western",7.7,14,6,writer,creator,3,8,George W. Trendle,1884,1972,"writer,producer"
tt65178342,Three Men in Black,Three Men in Black,1957,30,"Action,Western",6.9,12,6,writer,creator,3,10,George W. Trendle,1884,1972,"writer,producer"
tt69093105,Blind Justice,Blind Justice,1957,30,"Action,Western",7.3,17,8,writer,creator,2,19,Fran Striker,1903,1962,"writer,miscellaneous"
tt81027194,Lost River Roundup,Lost River Roundup,1957,30,"Action,Western",7.5,14,7,writer,creator,3,11,Fran Striker,1903,1962,"writer,miscellaneous"
tt41202906,Out of the Night,Out of the Night,1957,30,"Action,Western",7.0,13,8,writer,creator,3,9,Fran Striker,1903,1962,"writer,miscellaneous"
tt70745908,The Devils Roost,The Devils Roost,1957,30,"Action,Western",6.9,16,8,writer,creator,2,21,Fran Striker,1903,1962,"writer,miscellaneous"
tt38394532,The Jailbreaker,The Jailbreaker,1957,30,"Action,Western",7.7,14,7,writer,written by,3,8,Fran Striker,1903,1962,"writer,miscellaneous"
tt29180414,Three Men in Black,Three Men in Black,1957,30,"Action,Western",6.9,12,9,writer,creator,3,10,Fran Striker,1903,1962,"writer,miscellaneous"
tt36722754,Twelfth Night II,Twelfth Night II,1957,90,Drama,6.4,9,6,writer,play,8,10,William Shakespeare,1564,1616,"writer,soundtrack,miscellaneous"
tt65082218,Dagwoods Ego,Dagwoods Ego,1957,30,"Comedy,Family",6.6,19,8,producer,producer,1,1,Hal Roach Jr.,1918,1972,"producer,director,writer"
tt83392625,The Feud,The Feud,1957,30,"Comedy,Family",5.6,9,7,producer,producer,1,7,Hal Roach Jr.,1918,1972,"producer,director,writer"
tt18637437,Death Rides the Tender,Death Rides the Tender,1957,30,"Adventure,Western",7.3,16,8,cinematographer,director of photography,1,3,Benjamin H. Kline,1894,1974,"cinematographer,director,camera_department"
tt68763571,Spurline to Danger,Spurline to Danger,1957,30,"Adventure,Western",6.9,14,8,cinematographer,director of photography,1,2,Benjamin H. Kline,1894,1974,"cinematographer,director,camera_department"
tt96632060,The Gunslinger,The Gunslinger,1957,30,"Adventure,Western",7.5,14,8,cinematographer,director of photography,1,4,Benjamin H. Kline,1894,1974,"cinematographer,director,camera_department"
tt97285960,Mayerling,Mayerling,1957,90,"Comedy,Drama,Family",6.0,119,9,writer,adapted by,3,6,Andrew McCullough,1924,2019,"director,miscellaneous,assistant_director"
tt67980241,The Trail to Christmas,The Trail to Christmas,1957,30,"Comedy,Drama",6.1,15,8,writer,"novel ""A Christmas Carol""",6,11,Charles Dickens,1812,1870,"writer,soundtrack,miscellaneous"
tt57036777,Circumstantial,Circumstantial,1957,30,Drama,7.3,11,9,cinematographer,director of photography,1,1,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt65719425,Encounter on a Second Class Coach,Encounter on a Second Class Coach,1957,30,Drama,6.3,13,8,cinematographer,director of photography,1,2,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt37697541,Guests for Dinner,Guests for Dinner,1957,30,Drama,6.6,8,8,cinematographer,director of photography,1,3,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt36167849,Danger by Night,Danger by Night,1957,30,Drama,6.3,7,9,cinematographer,director of photography,1,3,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt72966635,Hurricane,Hurricane,1957,30,Drama,6.0,11,8,cinematographer,director of photography,1,5,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt96982001,Silhouette of a Killer,Silhouette of a Killer,1957,30,Drama,6.8,14,9,cinematographer,director of photography,1,1,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt59336630,The Tinhorn,The Tinhorn,1957,30,Drama,7.3,10,9,cinematographer,director of photography,1,7,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt79517807,Custody,Custody,1957,26,"Action,Crime,Drama",7.5,32,10,cinematographer,director of photography,1,2,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt38208014,Escape from Oak Lane,Escape from Oak Lane,1957,30,"Action,Crime,Drama",8.0,25,10,cinematographer,director of photography,1,3,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt77620995,Fugitive,Fugitive,1957,30,Western,7.7,31,9,cinematographer,director of photography,1,24,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt11617636,Badge of Honor,Badge of Honor,1957,30,Western,7.7,28,9,cinematographer,director of photography,1,27,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt25882423,Decision at Wilsons Creek,Decision at Wilsons Creek,1957,30,Western,6.6,28,9,cinematographer,director of photography,1,28,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt41045846,Episode in Darkness,Episode in Darkness,1957,30,Western,8.4,27,8,cinematographer,director of photography,2,7,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt82168376,Gift from a Gunman,Gift from a Gunman,1957,30,Western,7.5,24,9,cinematographer,director of photography,2,11,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt50381328,No Man Living,No Man Living,1957,30,Western,7.8,29,9,cinematographer,director of photography,1,15,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt57868980,The Bitter Land,The Bitter Land,1957,30,Western,7.3,19,9,cinematographer,director of photography,2,10,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt20481254,There Were Four,There Were Four,1957,30,Western,7.1,32,9,cinematographer,director of photography,1,23,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt41544234,Three Graves,Three Graves,1957,30,Western,7.5,28,9,cinematographer,director of photography,1,14,George E. Diskant,1907,1965,"cinematographer,camera_department"
