0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt90135286,A Nose for News,A Nose for News,1964,30,"Comedy,Family,Sci-Fi",7.0,33,9,producer,producer,1,36,Jack Chertok,1906,1995,"producer,miscellaneous"
tt88110560,An Old Old Friend of the Family,An Old Old Friend of the Family,1964,30,"Comedy,Family,Sci-Fi",7.3,48,7,producer,producer,1,23,Jack Chertok,1906,1995,"producer,miscellaneous"
tt56272053,Blood Is Thicker Than the Martian,Blood Is Thicker Than the Martian,1964,30,"Comedy,Family,Sci-Fi",7.2,51,9,producer,producer,1,14,Jack Chertok,1906,1995,"producer,miscellaneous"
tt97879221,Danger High Voltage,Danger High Voltage,1964,30,"Comedy,Family,Sci-Fi",7.1,41,9,producer,producer,1,27,Jack Chertok,1906,1995,"producer,miscellaneous"
tt67556087,Dial M for Martin,Dial M for Martin,1964,30,"Comedy,Family,Sci-Fi",7.3,32,9,producer,producer,2,5,Jack Chertok,1906,1995,"producer,miscellaneous"
tt95584681,Dont Rain on My Parade,Dont Rain on My Parade,1964,30,"Comedy,Family,Sci-Fi",6.9,33,8,producer,producer,2,11,Jack Chertok,1906,1995,"producer,miscellaneous"
tt70689898,Double Trouble,Double Trouble,1964,30,"Comedy,Family,Sci-Fi",7.7,38,9,producer,producer,2,9,Jack Chertok,1906,1995,"producer,miscellaneous"
tt35135633,Dreaming Can Make It So,Dreaming Can Make It So,1964,30,"Comedy,Family,Sci-Fi",7.2,37,9,producer,producer,2,1,Jack Chertok,1906,1995,"producer,miscellaneous"
tt55089526,Extra Extra Sensory Perception,Extra Extra Sensory Perception,1964,30,"Comedy,Family,Sci-Fi",7.5,32,8,producer,producer,2,6,Jack Chertok,1906,1995,"producer,miscellaneous"
tt59585926,Going Going Gone,Going Going Gone,1964,30,"Comedy,Family,Sci-Fi",7.2,43,9,producer,producer,1,17,Jack Chertok,1906,1995,"producer,miscellaneous"
tt65491546,Has Anybody Seen My ElectroMagnetic Neutron Converting Gravitator,Has Anybody Seen My ElectroMagnetic Neutron Converting Gravitator,1964,30,"Comedy,Family,Sci-Fi",7.5,34,9,producer,producer,2,10,Jack Chertok,1906,1995,"producer,miscellaneous"
tt70563703,HitchHike to Mars,HitchHike to Mars,1964,30,"Comedy,Family,Sci-Fi",7.2,49,9,producer,producer,1,21,Jack Chertok,1906,1995,"producer,miscellaneous"
tt29100672,How You Gonna Keep Em Down on the Pharmacy,How You Gonna Keep Em Down on the Pharmacy,1964,30,"Comedy,Family,Sci-Fi",7.0,43,8,producer,producer,1,30,Jack Chertok,1906,1995,"producer,miscellaneous"
tt46446484,If You Cant Lick Em,If You Cant Lick Em,1964,30,"Comedy,Family,Sci-Fi",6.8,41,8,producer,producer,1,28,Jack Chertok,1906,1995,"producer,miscellaneous"
tt84375265,Martin and the Eternal Triangle,Martin and the Eternal Triangle,1964,30,"Comedy,Family,Sci-Fi",7.0,40,9,producer,producer,1,26,Jack Chertok,1906,1995,"producer,miscellaneous"
