0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt34819166,Otello,Otello,1979,210,Musical,7.5,18,7,writer,play,4,1,William Shakespeare,1564,1616,"writer,soundtrack,miscellaneous"
tt72264129,Les scélérats,Les scélérats,1979,83,"Drama,History",8.6,7,8,writer,novel,1,4,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt96346392,Le prisonnier du château dIf,Le prisonnier du château dIf,1979,85,"Drama,History",8.3,9,8,writer,novel,1,1,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt21519770,Le revenant,Le revenant,1979,85,"Drama,History",8.6,7,8,writer,novel,1,3,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt40144187,Le trésor du cardinal,Le trésor du cardinal,1979,59,"Drama,History",8.7,8,8,writer,novel,1,2,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt61145127,Pervaya seriya,Pervaya seriya,1979,85,"Adventure,History,Musical",7.4,41,6,writer,"novel ""Les trois mousquetaires/The Three Musketeers""",1,1,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt60578257,Vtoraya seriya,Vtoraya seriya,1979,92,"Adventure,History,Musical",7.6,40,6,writer,"novel ""Les trois mousquetaires/The Three Musketeers""",1,2,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt90666892,Tretya seriya,Tretya seriya,1979,71,"Adventure,History,Musical",7.5,40,6,writer,"novel ""Les trois mousquetaires/The Three Musketeers""",1,3,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt96407917,Lovely Lightning,Lovely Lightning,1979,60,"Drama,Sci-Fi,Thriller",6.1,54,6,writer,writer,1,2,Nigel Kneale,1922,2006,"writer,actor,special_effects"
tt61632567,An Endangered Species,An Endangered Species,1979,60,"Drama,Sci-Fi,Thriller",6.6,44,6,writer,writer,1,4,Nigel Kneale,1922,2006,"writer,actor,special_effects"
tt90606209,Ringstone Round,Ringstone Round,1979,60,"Drama,Sci-Fi,Thriller",6.9,62,6,writer,writer,1,1,Nigel Kneale,1922,2006,"writer,actor,special_effects"
