0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt47623569,Verdi Otello,Verdi Otello,2015,180,Musical,7.8,18,7,writer,based on the play by,10,2,William Shakespeare,1564,1616,"writer,soundtrack,miscellaneous"
tt11308314,Keep Your Friends Close,Keep Your Friends Close,2015,59,"Adventure,Drama",7.8,410,7,writer,based on the characters of,2,1,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt96041050,An Ordinary Man,An Ordinary Man,2015,57,"Adventure,Drama",8.2,369,7,writer,based on the characters of,2,2,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt56590519,The Good Traitor,The Good Traitor,2015,57,"Adventure,Drama",7.6,339,8,writer,based on the characters of,2,3,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt61721948,The Return,The Return,2015,56,"Adventure,Drama",7.9,346,7,writer,based on the characters of,2,5,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt41760596,Emilie,Emilie,2015,59,"Adventure,Drama",7.7,334,8,writer,based on the characters of,2,4,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt73399384,Through a Glass Darkly,Through a Glass Darkly,2015,57,"Adventure,Drama",8.3,356,8,writer,based on the characters of,2,6,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt42960413,The Accused,The Accused,2015,55,"Adventure,Drama",8.8,368,7,writer,based on the characters of,2,9,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt16344366,Trial and Punishment,Trial and Punishment,2015,56,"Adventure,Drama",8.7,344,7,writer,based on the characters of,2,10,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt33317450,A Marriage of Inconvenience,A Marriage of Inconvenience,2015,57,"Adventure,Drama",8.0,305,7,writer,based on the characters of,2,7,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt29826228,The Prodigal Father,The Prodigal Father,2015,57,"Adventure,Drama",8.2,346,8,writer,based on the characters of,2,8,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt61396750,Episode 11,Episode 11,2015,28,Drama,7.2,192,6,writer,characters and works of,1,1,Charles Dickens,1812,1870,"writer,soundtrack,miscellaneous"
tt13543928,Episode 12,Episode 12,2015,28,Drama,7.3,156,6,writer,characters and works of,1,2,Charles Dickens,1812,1870,"writer,soundtrack,miscellaneous"
tt30304500,Episode 13,Episode 13,2015,30,Drama,7.4,139,6,writer,characters and works of,1,3,Charles Dickens,1812,1870,"writer,soundtrack,miscellaneous"
tt57075083,Episode 14,Episode 14,2015,30,Drama,7.5,134,6,writer,characters and works of,1,4,Charles Dickens,1812,1870,"writer,soundtrack,miscellaneous"
tt38784395,The Witchs Familiar,The Witchs Familiar,2015,50,"Adventure,Drama,Sci-Fi",8.4,5546,8,writer,creator,9,2,Sydney Newman,1917,1997,"writer,producer,director"
tt62057889,Under the Lake,Under the Lake,2015,46,"Adventure,Drama,Sci-Fi",8.1,5315,8,writer,creator,9,3,Sydney Newman,1917,1997,"writer,producer,director"
tt72733371,Before the Flood,Before the Flood,2015,42,"Adventure,Drama,Sci-Fi",8.0,5031,8,writer,creator,9,4,Sydney Newman,1917,1997,"writer,producer,director"
tt87259999,The Girl Who Died,The Girl Who Died,2015,48,"Adventure,Drama,Sci-Fi",7.4,5070,8,writer,creator,9,5,Sydney Newman,1917,1997,"writer,producer,director"
tt60875379,The Woman Who Lived,The Woman Who Lived,2015,45,"Adventure,Drama,Sci-Fi",7.3,4931,8,writer,creator,9,6,Sydney Newman,1917,1997,"writer,producer,director"
tt80913890,The Zygon Invasion,The Zygon Invasion,2015,45,"Adventure,Drama,Sci-Fi",7.7,4811,8,writer,creator,9,7,Sydney Newman,1917,1997,"writer,producer,director"
tt80705738,The Zygon Inversion,The Zygon Inversion,2015,46,"Adventure,Drama,Sci-Fi",8.4,5230,8,writer,creator,9,8,Sydney Newman,1917,1997,"writer,producer,director"
tt81658514,Heaven Sent,Heaven Sent,2015,55,"Adventure,Drama,Sci-Fi",9.6,11486,6,writer,creator,9,11,Sydney Newman,1917,1997,"writer,producer,director"
tt95805487,Hell Bent,Hell Bent,2015,60,"Adventure,Drama,Sci-Fi",8.6,6507,10,writer,creator,9,12,Sydney Newman,1917,1997,"writer,producer,director"
tt47531934,The Husbands of River Song,The Husbands of River Song,2015,56,"Adventure,Drama,Sci-Fi",8.5,5629,7,writer,creator,9,13,Sydney Newman,1917,1997,"writer,producer,director"
tt29157912,Sleep No More,Sleep No More,2015,45,"Adventure,Drama,Sci-Fi",5.8,5261,8,writer,creator,9,9,Sydney Newman,1917,1997,"writer,producer,director"
