0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt46367559,Part 1,Part 1,1980,27,Drama,6.4,6,6,writer,novel,1,1,Charles Dickens,1812,1870,"writer,soundtrack,miscellaneous"
tt45743238,Part 2,Part 2,1980,42,Drama,6.8,6,6,writer,novel,1,2,Charles Dickens,1812,1870,"writer,soundtrack,miscellaneous"
tt90501818,Betrayal,Betrayal,1980,46,"Romance,Western",7.7,7,6,writer,creator,2,2,David Dortort,1916,2010,"producer,writer,miscellaneous"
tt62188283,Endless Desert,Endless Desert,1980,47,"Romance,Western",6.4,8,6,writer,creator,2,3,David Dortort,1916,2010,"producer,writer,miscellaneous"
tt86768742,Vengeance,Vengeance,1980,60,"Romance,Western",6.2,7,6,writer,creator,2,4,David Dortort,1916,2010,"producer,writer,miscellaneous"
tt33106233,Death in the Sierras,Death in the Sierras,1980,60,"Romance,Western",6.8,7,6,writer,creator,2,5,David Dortort,1916,2010,"producer,writer,miscellaneous"
tt26932606,The Promised Land,The Promised Land,1980,46,"Romance,Western",7.2,6,6,writer,creator,2,6,David Dortort,1916,2010,"producer,writer,miscellaneous"
tt78711074,The Suitor,The Suitor,1980,46,"Romance,Western",6.8,6,6,writer,creator,2,7,David Dortort,1916,2010,"producer,writer,miscellaneous"
tt63955181,Chains,Chains,1980,46,"Romance,Western",6.0,6,6,writer,creator,2,8,David Dortort,1916,2010,"producer,writer,miscellaneous"
tt51225687,The Siren Song,The Siren Song,1980,46,"Romance,Western",6.2,6,8,writer,creator,2,9,David Dortort,1916,2010,"producer,writer,miscellaneous"
tt88148601,Siege,Siege,1980,81,"Romance,Western",6.4,8,6,writer,creator,2,1,David Dortort,1916,2010,"producer,writer,miscellaneous"
tt41450913,Part I,Part I,1980,97,Drama,8.0,8,6,writer,teleplay,1,1,J.P. Miller,1919,2001,writer
tt49072941,Part II,Part II,1980,93,Drama,7.2,6,7,writer,teleplay,1,2,J.P. Miller,1919,2001,writer
tt62997686,Part III,Part III,1980,91,Drama,6.8,6,7,writer,teleplay,1,3,J.P. Miller,1919,2001,writer
tt50499462,Full Circle Part One,Full Circle Part One,1980,24,"Adventure,Drama,Family",7.2,426,7,writer,creator,18,9,Sydney Newman,1917,1997,"writer,producer,director"
tt17525525,Meglos Part One,Meglos Part One,1980,25,"Adventure,Drama,Family",6.5,405,8,writer,creator,18,5,Sydney Newman,1917,1997,"writer,producer,director"
tt54953070,State of Decay Part One,State of Decay Part One,1980,22,"Adventure,Drama,Family",7.5,437,7,writer,creator,18,13,Sydney Newman,1917,1997,"writer,producer,director"
tt76845695,The Leisure Hive Part One,The Leisure Hive Part One,1980,24,"Adventure,Drama,Family",6.5,467,7,writer,creator,18,1,Sydney Newman,1917,1997,"writer,producer,director"
tt79423016,Full Circle Part Two,Full Circle Part Two,1980,22,"Adventure,Drama,Family",7.2,396,7,writer,creator,18,10,Sydney Newman,1917,1997,"writer,producer,director"
tt35263999,Full Circle Part Three,Full Circle Part Three,1980,22,"Adventure,Drama,Family",7.2,393,7,writer,creator,18,11,Sydney Newman,1917,1997,"writer,producer,director"
tt31696121,Full Circle Part Four,Full Circle Part Four,1980,24,"Adventure,Drama,Family",7.2,401,7,writer,creator,18,12,Sydney Newman,1917,1997,"writer,producer,director"
tt35533095,The Horns of Nimon Part Three,The Horns of Nimon Part Three,1980,23,"Adventure,Drama,Family",6.0,364,7,writer,creator,17,19,Sydney Newman,1917,1997,"writer,producer,director"
tt81628703,The Horns of Nimon Part Four,The Horns of Nimon Part Four,1980,27,"Adventure,Drama,Family",6.1,367,7,writer,creator,17,20,Sydney Newman,1917,1997,"writer,producer,director"
tt79169357,The Leisure Hive Part Two,The Leisure Hive Part Two,1980,21,"Adventure,Drama,Family",6.5,423,7,writer,creator,18,2,Sydney Newman,1917,1997,"writer,producer,director"
tt56756942,The Leisure Hive Part Three,The Leisure Hive Part Three,1980,21,"Adventure,Drama,Family",6.5,419,7,writer,creator,18,3,Sydney Newman,1917,1997,"writer,producer,director"
tt40404351,The Leisure Hive Part Four,The Leisure Hive Part Four,1980,21,"Adventure,Drama,Family",6.4,426,7,writer,creator,18,4,Sydney Newman,1917,1997,"writer,producer,director"
tt11865125,Meglos Part Two,Meglos Part Two,1980,21,"Adventure,Drama,Family",6.5,375,8,writer,creator,18,6,Sydney Newman,1917,1997,"writer,producer,director"
tt95804780,Meglos Part Three,Meglos Part Three,1980,21,"Adventure,Drama,Family",6.4,367,8,writer,creator,18,7,Sydney Newman,1917,1997,"writer,producer,director"
tt70987140,Meglos Part Four,Meglos Part Four,1980,20,"Adventure,Drama,Family",6.3,371,8,writer,creator,18,8,Sydney Newman,1917,1997,"writer,producer,director"
tt22451542,State of Decay Part Two,State of Decay Part Two,1980,23,"Adventure,Drama,Family",7.5,401,7,writer,creator,18,14,Sydney Newman,1917,1997,"writer,producer,director"
tt62033712,State of Decay Part Three,State of Decay Part Three,1980,24,"Adventure,Drama,Family",7.5,398,7,writer,creator,18,15,Sydney Newman,1917,1997,"writer,producer,director"
tt98447057,State of Decay Part Four,State of Decay Part Four,1980,25,"Adventure,Drama,Family",7.6,399,7,writer,creator,18,16,Sydney Newman,1917,1997,"writer,producer,director"
tt45979740,The Thirteenth Reunion,The Thirteenth Reunion,1980,52,"Drama,Fantasy,Horror",6.5,631,6,writer,screenplay,1,2,Jeremy Burnham,1931,2020,"actor,writer,miscellaneous"
tt58057795,The Old School Tie,The Old School Tie,1980,48,"Comedy,Crime,Drama",8.1,77,6,writer,written by,2,10,Jeremy Burnham,1931,2020,"actor,writer,miscellaneous"
tt61473506,You Lose Some You Win Some,You Lose Some You Win Some,1980,47,"Comedy,Crime,Drama",8.0,78,6,writer,written by,2,3,Jeremy Burnham,1931,2020,"actor,writer,miscellaneous"
tt74335900,Episode 11,Episode 11,1980,56,Drama,8.3,11,6,writer,writer,1,1,Philip Mackie,1918,1985,"writer,producer,actor"
tt46735668,The Kids Who Knew Too Much,The Kids Who Knew Too Much,1980,100,"Adventure,Drama,Family",7.1,15,9,producer,producer,26,11,Kevin Corcoran,1949,2015,"assistant_director,actor,producer"
tt70802045,Meet the Grangerfords,Meet the Grangerfords,1980,24,"Adventure,Drama",7.5,25,9,writer,novel,1,18,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt47186291,The Thing About Feudin,The Thing About Feudin,1980,24,"Adventure,Drama",7.3,24,9,writer,novel,1,19,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt95057370,End of the Feud,End of the Feud,1980,24,"Adventure,Drama",7.5,25,9,writer,novel,1,20,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt80297330,Buried Treasure,Buried Treasure,1980,24,"Adventure,Drama",7.3,23,8,writer,novel,1,9,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt44559517,How Nice to be Missed,How Nice to be Missed,1980,24,"Adventure,Drama",7.8,26,8,writer,novel,1,6,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt13372413,Huck Becomes the Victim,Huck Becomes the Victim,1980,24,"Adventure,Drama",7.5,23,10,writer,novel,1,13,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt96466631,Huck Gets Away,Huck Gets Away,1980,24,"Adventure,Drama",7.6,23,9,writer,novel,1,14,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt80319530,Huck Is a Hero,Huck Is a Hero,1980,24,"Adventure,Drama",7.5,25,9,writer,novel,1,10,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt68134456,Huck SawyerTom Finn,Huck SawyerTom Finn,1980,24,"Adventure,Drama",7.5,22,8,writer,novel,1,24,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt77288988,I Want to Be Free,I Want to Be Free,1980,24,"Adventure,Drama",7.3,23,9,writer,novel,1,12,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt23263871,Jim Disappears,Jim Disappears,1980,24,"Adventure,Drama",7.5,21,9,writer,novel,1,23,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt64516472,Love in Bloom,Love in Bloom,1980,24,"Adventure,Drama",7.0,25,8,writer,novel,1,2,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt73500960,Meet the Duke  Dauphin,Meet the Duke  Dauphin,1980,24,"Adventure,Drama",7.4,23,9,writer,novel,1,21,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt45075198,Muff Potters Trial,Muff Potters Trial,1980,24,"Adventure,Drama",7.2,23,7,writer,novel,1,8,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt69735582,Mystery at Midnight,Mystery at Midnight,1980,24,"Adventure,Drama",6.8,24,7,writer,novel,1,4,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt50068405,Smallpox,Smallpox,1980,24,"Adventure,Drama",7.5,22,9,writer,novel,1,17,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt54051447,Such a Lovely Funeral,Such a Lovely Funeral,1980,24,"Adventure,Drama",7.8,26,8,writer,novel,1,7,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt34700474,The Engagement,The Engagement,1980,23,"Adventure,Drama",6.9,25,9,writer,novel,1,3,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt71237903,The Millionaires,The Millionaires,1980,24,"Adventure,Drama",7.3,23,9,writer,novel,1,11,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt96091339,The Pirates,The Pirates,1980,24,"Adventure,Drama",7.7,25,8,writer,novel,1,5,Mark Twain,1835,1910,"writer,actor,miscellaneous"
tt42120764,The Rains Come,The Rains Come,1980,24,"Adventure,Drama",7.6,23,8,writer,novel,1,16,Mark Twain,1835,1910,"writer,actor,miscellaneous"
