0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt75290570,Casting DirectorPentagramA Little Ball,Casting DirectorPentagramA Little Ball,1979,60,"Adventure,Family,Fantasy",7.0,70,7,writer,written by,2,18,Michael Fisher,1940,2009,"producer,writer,miscellaneous"
tt25212452,The Wedding,The Wedding,1979,60,"Adventure,Family,Fantasy",7.9,70,6,writer,written by,3,7,Michael Fisher,1940,2009,"producer,writer,miscellaneous"
tt81931045,Route 711,Route 711,1979,49,"Action,Comedy",7.4,179,7,writer,written by,1,12,Fred Freiberger,1915,2003,"writer,producer,miscellaneous"
tt86825275,La Venere dIlle,La Venere dIlle,1979,61,"Fantasy,Horror",6.3,134,7,writer,screenplay,1,2,Cesare Garboli,1928,2004,"writer,actor"
tt53015248,La Venere dIlle,La Venere dIlle,1979,61,"Fantasy,Horror",6.3,134,8,writer,novel,1,2,Prosper Mérimée,1803,1870,"writer,soundtrack"
tt70244647,Blind Rage,Blind Rage,1979,48,"Action,Adventure,Drama",7.1,142,10,cinematographer,director of photography,3,2,John McPherson,1941,2007,"cinematographer,director,producer"
tt92848455,Brain Child,Brain Child,1979,48,"Action,Adventure,Drama",7.1,150,10,cinematographer,director of photography,3,3,John McPherson,1941,2007,"cinematographer,director,producer"
tt89694050,Jake,Jake,1979,48,"Action,Adventure,Drama",6.8,145,10,cinematographer,director of photography,3,6,John McPherson,1941,2007,"cinematographer,director,producer"
tt67759430,My Favorite Magician,My Favorite Magician,1979,48,"Action,Adventure,Drama",7.0,165,10,cinematographer,director of photography,3,5,John McPherson,1941,2007,"cinematographer,director,producer"
tt90346446,Mystery Man,Mystery Man,1979,48,"Action,Adventure,Drama",8.0,206,9,cinematographer,director of photography,2,15,John McPherson,1941,2007,"cinematographer,director,producer"
tt33433448,Mystery Man Part II,Mystery Man Part II,1979,48,"Action,Adventure,Drama",8.2,195,9,cinematographer,director of photography,2,16,John McPherson,1941,2007,"cinematographer,director,producer"
tt82651243,No Escape,No Escape,1979,48,"Action,Adventure,Drama",6.7,166,10,cinematographer,director of photography,2,18,John McPherson,1941,2007,"cinematographer,director,producer"
tt59912307,The Confession,The Confession,1979,48,"Action,Adventure,Drama",7.3,168,10,cinematographer,director of photography,2,20,John McPherson,1941,2007,"cinematographer,director,producer"
tt42569520,The Disciple,The Disciple,1979,48,"Action,Adventure,Drama",6.8,182,10,cinematographer,director of photography,2,17,John McPherson,1941,2007,"cinematographer,director,producer"
tt46669619,The Slam,The Slam,1979,48,"Action,Adventure,Drama",7.5,148,8,cinematographer,director of photography,3,4,John McPherson,1941,2007,"cinematographer,director,producer"
tt70635697,Wildfire,Wildfire,1979,48,"Action,Adventure,Drama",7.2,179,10,cinematographer,director of photography,2,11,John McPherson,1941,2007,"cinematographer,director,producer"
tt10237271,A Solitary Place,A Solitary Place,1979,48,"Action,Adventure,Drama",7.1,174,9,producer,producer,2,12,Nicholas Corea,1943,1999,"writer,producer,miscellaneous"
tt66400385,Blind Rage,Blind Rage,1979,48,"Action,Adventure,Drama",7.1,142,8,producer,producer,3,2,Nicholas Corea,1943,1999,"writer,producer,miscellaneous"
tt12630311,Brain Child,Brain Child,1979,48,"Action,Adventure,Drama",7.1,150,7,writer,written by,3,3,Nicholas Corea,1943,1999,"writer,producer,miscellaneous"
tt66692760,Mystery Man,Mystery Man,1979,48,"Action,Adventure,Drama",8.0,206,7,writer,written by,2,15,Nicholas Corea,1943,1999,"writer,producer,miscellaneous"
tt30926514,Mystery Man Part II,Mystery Man Part II,1979,48,"Action,Adventure,Drama",8.2,195,7,writer,written by,2,16,Nicholas Corea,1943,1999,"writer,producer,miscellaneous"
tt82546282,The Disciple,The Disciple,1979,48,"Action,Adventure,Drama",6.8,182,7,writer,written by,2,17,Nicholas Corea,1943,1999,"writer,producer,miscellaneous"
tt72962048,The Quiet Room,The Quiet Room,1979,48,"Action,Adventure,Drama",7.3,160,9,producer,producer,2,21,Nicholas Corea,1943,1999,"writer,producer,miscellaneous"
tt95072943,Vendetta Road,Vendetta Road,1979,48,"Action,Adventure,Drama",6.9,149,9,producer,producer,2,22,Nicholas Corea,1943,1999,"writer,producer,miscellaneous"
tt39142770,Arnolds Girlfriend Part 1,Arnolds Girlfriend Part 1,1979,60,"Comedy,Drama,Family",7.4,93,6,writer,written by,2,1,Howard Leeds,1919,2017,"writer,producer,music_department"
tt27594061,Feudin and Fussin Part 1,Feudin and Fussin Part 1,1979,60,"Comedy,Drama,Family",6.9,83,6,writer,written by,2,3,Howard Leeds,1919,2017,"writer,producer,music_department"
tt21632375,Getting Involved,Getting Involved,1979,25,"Comedy,Drama,Family",6.8,83,6,writer,story by,1,20,Howard Leeds,1919,2017,"writer,producer,music_department"
tt98819178,Thanksgiving Crossover Part 1,Thanksgiving Crossover Part 1,1979,22,"Comedy,Drama,Family",6.7,83,6,writer,written by,2,10,Howard Leeds,1919,2017,"writer,producer,music_department"
tt62589980,The Club Meeting,The Club Meeting,1979,24,"Comedy,Drama,Family",7.0,89,10,producer,producer,1,10,Howard Leeds,1919,2017,"writer,producer,music_department"
tt37708153,The Girls School,The Girls School,1979,23,"Comedy,Drama,Family",7.6,103,6,writer,teleplay by,1,22,Howard Leeds,1919,2017,"writer,producer,music_department"
tt15830072,Arnolds Hero,Arnolds Hero,1979,25,"Comedy,Drama,Family",7.3,88,7,writer,teleplay by,2,6,Howard Leeds,1919,2017,"writer,producer,music_department"
tt19402024,The New Landlord,The New Landlord,1979,30,"Comedy,Drama,Family",7.2,89,10,producer,producer,1,15,Howard Leeds,1919,2017,"writer,producer,music_department"
tt11382204,The Trip Part 1,The Trip Part 1,1979,28,"Comedy,Drama,Family",7.4,94,6,writer,written by,1,19,Howard Leeds,1919,2017,"writer,producer,music_department"
tt22536516,The Tutor,The Tutor,1979,25,"Comedy,Drama,Family",7.2,89,10,producer,producer,1,14,Howard Leeds,1919,2017,"writer,producer,music_department"
tt52254990,The Woman,The Woman,1979,24,"Comedy,Drama,Family",7.4,91,9,producer,producer,1,11,Howard Leeds,1919,2017,"writer,producer,music_department"
tt20047150,Willis Birthday,Willis Birthday,1979,23,"Comedy,Drama,Family",7.2,87,10,producer,producer,1,21,Howard Leeds,1919,2017,"writer,producer,music_department"
tt73187669,Like Mother Like Daughter,Like Mother Like Daughter,1979,30,"Comedy,Family",7.2,96,9,writer,creator,1,2,Howard Leeds,1919,2017,"writer,producer,music_department"
tt24732825,Rough Housing,Rough Housing,1979,30,"Comedy,Family",7.2,146,10,writer,creator,1,1,Howard Leeds,1919,2017,"writer,producer,music_department"
tt37102004,The Return of Mr Garrett,The Return of Mr Garrett,1979,30,"Comedy,Family",7.1,76,9,writer,creator,1,3,Howard Leeds,1919,2017,"writer,producer,music_department"
tt29106694,IQ,IQ,1979,30,"Comedy,Family",7.2,82,10,writer,creator,1,4,Howard Leeds,1919,2017,"writer,producer,music_department"
tt51303314,No Time for Arnold,No Time for Arnold,1979,25,"Comedy,Drama,Family",7.4,88,9,producer,producer,1,12,Howard Leeds,1919,2017,"writer,producer,music_department"
tt31434843,The Fight,The Fight,1979,24,"Comedy,Drama,Family",7.4,94,9,producer,producer,1,9,Howard Leeds,1919,2017,"writer,producer,music_department"
tt56856079,Mrs Garretts Crisis,Mrs Garretts Crisis,1979,28,"Comedy,Drama,Family",7.0,82,10,producer,producer,1,17,Howard Leeds,1919,2017,"writer,producer,music_department"
tt43003119,The Job,The Job,1979,25,"Comedy,Drama,Family",6.7,87,10,producer,producer,1,18,Howard Leeds,1919,2017,"writer,producer,music_department"
tt26233205,Arnolds Girlfriend Part 2,Arnolds Girlfriend Part 2,1979,60,"Comedy,Drama,Family",7.1,69,6,writer,written by,2,2,Howard Leeds,1919,2017,"writer,producer,music_department"
tt52084550,Express to Terror,Express to Terror,1979,120,"Adventure,Comedy,Crime",5.1,41,10,cinematographer,director of photography,1,1,Dennis Dalzell,1935,2012,"cinematographer,camera_department,actor"
tt43526839,And a Cup of Kindness Too,And a Cup of Kindness Too,1979,49,"Adventure,Comedy,Crime",4.6,9,10,cinematographer,director of photography,1,2,Dennis Dalzell,1935,2012,"cinematographer,camera_department,actor"
tt15676172,Express to Terror,Express to Terror,1979,120,"Adventure,Comedy,Crime",5.1,41,6,writer,story by,1,1,Donald E. Westlake,1933,2008,"writer,actor"
tt72964040,A Very Formal Heist,A Very Formal Heist,1979,50,"Adventure,Comedy,Crime",4.6,11,7,writer,created by,1,7,Donald E. Westlake,1933,2008,"writer,actor"
tt28170785,And a Cup of Kindness Too,And a Cup of Kindness Too,1979,49,"Adventure,Comedy,Crime",4.6,9,6,writer,created by,1,2,Donald E. Westlake,1933,2008,"writer,actor"
tt62304770,Hail to the Chief,Hail to the Chief,1979,48,"Adventure,Comedy,Crime",3.1,14,6,writer,created by,1,4,Donald E. Westlake,1933,2008,"writer,actor"
tt50617779,Pirouette,Pirouette,1979,49,"Adventure,Comedy,Crime",3.9,11,6,writer,created by,1,6,Donald E. Westlake,1933,2008,"writer,actor"
tt67264265,Superstar,Superstar,1979,48,"Adventure,Comedy,Crime",4.2,8,6,writer,created by,1,5,Donald E. Westlake,1933,2008,"writer,actor"
tt40515509,The Green Girl,The Green Girl,1979,50,"Adventure,Comedy,Crime",3.8,10,6,writer,created by,1,8,Donald E. Westlake,1933,2008,"writer,actor"
tt15943542,The Queen and the Improbable Knight,The Queen and the Improbable Knight,1979,49,"Adventure,Comedy,Crime",5.6,11,6,writer,created by,1,3,Donald E. Westlake,1933,2008,"writer,actor"
