0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt77160779,Old Comrade,Old Comrade,1962,60,Western,7.1,156,6,writer,written by,8,16,John Dunkel,1915,2001,writer
tt89431204,The Dealer,The Dealer,1962,60,Western,7.8,179,6,writer,television story by,7,28,John Dunkel,1915,2001,writer
tt77369446,The Trappers,The Trappers,1962,60,Western,8.2,170,6,writer,written by,8,8,John Dunkel,1915,2001,writer
tt42113432,The Widow,The Widow,1962,60,Western,7.7,171,6,writer,written by,7,25,John Dunkel,1915,2001,writer
tt94954837,Incident of Decision,Incident of Decision,1962,60,Western,7.9,66,6,writer,writer,5,14,John Dunkel,1915,2001,writer
tt80279021,The Captains Wife,The Captains Wife,1962,50,Western,7.9,95,6,writer,written by,4,14,John Dunkel,1915,2001,writer
tt98368081,Boys Will Be,Boys Will Be,1962,30,"Comedy,Family",6.6,8,6,writer,teleplay & story,5,37,Jess Carneol,1907,1984,writer
tt21257738,Boys Will Be,Boys Will Be,1962,30,"Comedy,Family",6.6,8,7,writer,teleplay & story,5,37,Kay Lenard,1911,1997,writer
tt14547433,A Womans Place,A Womans Place,1962,51,Western,8.2,80,8,producer,producer,4,25,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt17966265,The Deserters Patrol,The Deserters Patrol,1962,51,Western,8.0,72,8,producer,producer,4,18,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt76788211,Gold Fever,Gold Fever,1962,51,Western,7.6,79,9,producer,producer,4,28,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt62536894,Grandmas Money,Grandmas Money,1962,51,Western,7.6,71,9,producer,producer,4,20,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt37059795,The Bosss Daughters,The Bosss Daughters,1962,51,Western,8.3,85,8,producer,producer,4,17,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt46230503,The Captains Wife,The Captains Wife,1962,50,Western,7.9,95,8,producer,producer,4,14,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt43214024,The ChildWoman,The ChildWoman,1962,51,Western,7.7,70,9,producer,producer,4,24,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt31945348,The Devil and the Deep Blue,The Devil and the Deep Blue,1962,51,Western,8.2,67,7,writer,story,4,29,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt98533297,The Greedy Town,The Greedy Town,1962,51,Western,7.9,72,10,producer,producer,4,19,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt37881364,Hostage Child,Hostage Child,1962,51,Western,8.1,77,8,producer,producer,4,22,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt34461153,House of the Hunter,House of the Hunter,1962,51,Western,7.7,83,8,producer,producer,4,27,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt42853342,The Immigrants,The Immigrants,1962,51,Western,7.2,66,8,producer,producer,4,23,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt80463364,The Long Count,The Long Count,1962,50,Western,8.4,77,8,producer,producer,4,13,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt67410251,The Peddler,The Peddler,1962,51,Western,8.5,98,8,producer,producer,4,15,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt63035925,The Pitchwagon,The Pitchwagon,1962,51,Western,7.8,79,9,producer,producer,4,21,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt65391996,Reunion,Reunion,1962,51,Western,7.9,69,8,producer,producer,4,26,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt91296937,The Woman Trap,The Woman Trap,1962,51,Western,8.4,78,8,producer,producer,4,16,Endre Bohem,1901,1990,"miscellaneous,producer,writer"
tt82172246,Person or Persons Unknown,Person or Persons Unknown,1962,25,"Drama,Fantasy,Horror",7.8,2202,9,cinematographer,director of photography,3,27,Robert Pittack,1899,1976,"cinematographer,camera_department"
tt57439844,The Crooked Angel,The Crooked Angel,1962,60,"Drama,Family",7.4,8,10,editor,film editor,1,2,Richard G. Wray,1912,1981,"editorial_department,editor"
tt37277457,The Parish Car,The Parish Car,1962,60,"Drama,Family",6.6,7,10,editor,film editor,1,3,Richard G. Wray,1912,1981,"editorial_department,editor"
tt28600902,A Dog for Father Fitz,A Dog for Father Fitz,1962,60,"Drama,Family",8.3,7,10,editor,film editor,1,12,Richard G. Wray,1912,1981,"editorial_department,editor"
tt76385279,First Class Honeymoon,First Class Honeymoon,1962,30,"Comedy,Crime,Drama",6.3,283,8,cinematographer,director of photography,7,36,Neal Beckner,1906,1972,"cinematographer,camera_department"
tt45096598,Ten OClock Tiger,Ten OClock Tiger,1962,30,"Comedy,Crime,Drama",6.4,318,8,cinematographer,director of photography,7,26,Neal Beckner,1906,1972,"cinematographer,camera_department"
tt64296169,The Children of Alda Nuova,The Children of Alda Nuova,1962,30,"Comedy,Crime,Drama",5.0,325,8,cinematographer,director of photography,7,35,Neal Beckner,1906,1972,"cinematographer,camera_department"
tt58111240,The Last Remains,The Last Remains,1962,30,"Comedy,Crime,Drama",7.2,310,8,cinematographer,director of photography,7,25,Neal Beckner,1906,1972,"cinematographer,camera_department"
tt79716121,The Opportunity,The Opportunity,1962,30,"Comedy,Crime,Drama",7.7,373,10,cinematographer,director of photography,7,33,Neal Beckner,1906,1972,"cinematographer,camera_department"
tt31860793,Victim Four,Victim Four,1962,30,"Comedy,Crime,Drama",7.4,336,8,cinematographer,director of photography,7,32,Neal Beckner,1906,1972,"cinematographer,camera_department"
tt48103322,Where Beauty Lies,Where Beauty Lies,1962,30,"Comedy,Crime,Drama",7.4,335,9,cinematographer,director of photography,7,38,Neal Beckner,1906,1972,"cinematographer,camera_department"
tt83192170,Never Won Fair Lady,Never Won Fair Lady,1962,60,Western,7.0,6,8,cinematographer,director of photography,1,21,Neal Beckner,1906,1972,"cinematographer,camera_department"
tt39817459,Go Fight City Hall,Go Fight City Hall,1962,30,"Comedy,Drama",8.8,10,9,cinematographer,director of photography,10,19,Neal Beckner,1906,1972,"cinematographer,camera_department"
tt66329885,San Diego Safari,San Diego Safari,1962,30,"Comedy,Family",6.1,30,8,writer,written by,4,8,Jay Sommers,1917,1985,"writer,producer,script_department"
tt49120211,Poor Mr Wilson,Poor Mr Wilson,1962,30,"Comedy,Family",7.5,24,8,writer,written by,4,5,Jay Sommers,1917,1985,"writer,producer,script_department"
tt43241493,Operation Holdout,Operation Holdout,1962,30,Comedy,6.3,7,8,writer,written under the supervision of,1,6,Bill Davenport,1925,1989,"writer,script_department,producer"
tt39476395,Operation Kowana,Operation Kowana,1962,30,Comedy,6.4,6,6,writer,written by,1,1,Bill Davenport,1925,1989,"writer,script_department,producer"
tt44822462,Operation Benefit,Operation Benefit,1962,30,Comedy,6.8,12,8,writer,written under the supervision of,1,4,Bill Davenport,1925,1989,"writer,script_department,producer"
tt42669159,Operation Daddy,Operation Daddy,1962,30,Comedy,6.0,6,8,writer,written under the supervision of,1,3,Bill Davenport,1925,1989,"writer,script_department,producer"
tt57067084,Operation Jinx,Operation Jinx,1962,30,Comedy,6.8,11,8,writer,written under the supervision of,1,5,Bill Davenport,1925,1989,"writer,script_department,producer"
tt39865945,Operation Hypnosis,Operation Hypnosis,1962,30,Comedy,6.2,6,6,writer,written by,1,11,Bill Davenport,1925,1989,"writer,script_department,producer"
tt13307161,Operation Mess,Operation Mess,1962,30,Comedy,6.5,7,8,writer,written under the supervision of,1,9,Bill Davenport,1925,1989,"writer,script_department,producer"
tt49968426,Portrait of a Painter,Portrait of a Painter,1962,60,"Crime,Drama,Thriller",7.8,79,8,producer,producer,3,14,Herbert B. Leonard,1922,2006,"producer,writer,production_manager"
tt84725614,The Face of the Enemy,The Face of the Enemy,1962,60,"Crime,Drama,Thriller",8.4,87,8,producer,producer,3,13,Herbert B. Leonard,1922,2006,"producer,writer,production_manager"
tt78785980,1800 Days to Justice,1800 Days to Justice,1962,50,Adventure,7.1,64,7,writer,created by,2,16,Herbert B. Leonard,1922,2006,"producer,writer,production_manager"
tt69279689,City of Wheels,City of Wheels,1962,51,Adventure,8.1,80,7,writer,created by,2,17,Herbert B. Leonard,1922,2006,"producer,writer,production_manager"
tt54361842,A Feat of Strength,A Feat of Strength,1962,51,Adventure,6.3,50,9,writer,created by,2,30,Herbert B. Leonard,1922,2006,"producer,writer,production_manager"
