0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt32393613,Atomic Shakespeare,Atomic Shakespeare,1986,49,"Comedy,Drama,Mystery",8.3,322,7,writer,from an idea by,3,7,William Shakespeare,1564,1616,"writer,soundtrack,miscellaneous"
tt14317291,Xmas Marks the Spot,Xmas Marks the Spot,1986,23,"Action,Animation,Comedy",7.7,156,9,writer,characters,1,13,Charles Dickens,1812,1870,"writer,soundtrack,miscellaneous"
tt36107890,Thomas and the Missing Christmas Tree,Thomas and the Missing Christmas Tree,1986,5,"Adventure,Animation,Comedy",8.1,89,7,writer,from the novel by,2,26,Charles Dickens,1812,1870,"writer,soundtrack,miscellaneous"
tt42949044,The Once and Future KingA Saucer of Loneliness,The Once and Future KingA Saucer of Loneliness,1986,60,"Drama,Fantasy,Horror",6.5,319,7,writer,created by,2,1,Rod Serling,1924,1975,"writer,actor,producer"
tt76720455,What Are Friends ForAqua Vita,What Are Friends ForAqua Vita,1986,60,"Drama,Fantasy,Horror",6.6,286,7,writer,created by,2,2,Rod Serling,1924,1975,"writer,actor,producer"
tt17786853,Profile in SilverButton Button,Profile in SilverButton Button,1986,60,"Drama,Fantasy,Horror",7.8,502,7,writer,created by,1,20,Rod Serling,1924,1975,"writer,actor,producer"
tt14765307,Take My Life PleaseDevils AlphabetThe Library,Take My Life PleaseDevils AlphabetThe Library,1986,60,"Drama,Fantasy,Horror",7.0,253,8,writer,created by,1,22,Rod Serling,1924,1975,"writer,actor,producer"
tt45727602,The Road Less Travelled,The Road Less Travelled,1986,45,"Drama,Fantasy,Horror",6.4,260,6,writer,created by,2,7,Rod Serling,1924,1975,"writer,actor,producer"
tt46778393,Welcome to WinfieldQuarantine,Welcome to WinfieldQuarantine,1986,60,"Drama,Fantasy,Horror",6.7,353,7,writer,created by,1,17,Rod Serling,1924,1975,"writer,actor,producer"
tt43455395,The Trial of a Time Lord Part Five,The Trial of a Time Lord Part Five,1986,25,"Adventure,Drama,Family",6.9,423,7,writer,creator,23,5,Sydney Newman,1917,1997,"writer,producer,director"
tt97077508,The Trial of a Time Lord Part Nine,The Trial of a Time Lord Part Nine,1986,25,"Adventure,Drama,Family",6.8,428,8,writer,creator,23,9,Sydney Newman,1917,1997,"writer,producer,director"
tt94715943,The Trial of a Time Lord Part One,The Trial of a Time Lord Part One,1986,25,"Adventure,Drama,Family",7.1,461,7,writer,creator,23,1,Sydney Newman,1917,1997,"writer,producer,director"
tt67537307,The Trial of a Time Lord Part Thirteen,The Trial of a Time Lord Part Thirteen,1986,25,"Adventure,Drama,Family",7.3,425,7,writer,creator,23,13,Sydney Newman,1917,1997,"writer,producer,director"
tt97211661,The Trial of a Time Lord Part Two,The Trial of a Time Lord Part Two,1986,25,"Adventure,Drama,Family",6.8,411,7,writer,creator,23,2,Sydney Newman,1917,1997,"writer,producer,director"
tt21580102,The Trial of a Time Lord Part Three,The Trial of a Time Lord Part Three,1986,24,"Adventure,Drama,Family",6.8,410,7,writer,creator,23,3,Sydney Newman,1917,1997,"writer,producer,director"
tt87247678,The Trial of a Time Lord Part Four,The Trial of a Time Lord Part Four,1986,24,"Adventure,Drama,Family",6.8,411,7,writer,creator,23,4,Sydney Newman,1917,1997,"writer,producer,director"
tt61196451,The Trial of a Time Lord Part Fourteen,The Trial of a Time Lord Part Fourteen,1986,30,"Adventure,Drama,Family",6.7,415,8,writer,creator,23,14,Sydney Newman,1917,1997,"writer,producer,director"
tt57072882,The Trial of a Time Lord Part Six,The Trial of a Time Lord Part Six,1986,25,"Adventure,Drama,Family",6.9,403,7,writer,creator,23,6,Sydney Newman,1917,1997,"writer,producer,director"
tt29173888,The Trial of a Time Lord Part Seven,The Trial of a Time Lord Part Seven,1986,25,"Adventure,Drama,Family",6.8,402,7,writer,creator,23,7,Sydney Newman,1917,1997,"writer,producer,director"
tt56866112,The Trial of a Time Lord Part Eight,The Trial of a Time Lord Part Eight,1986,25,"Adventure,Drama,Family",7.3,412,7,writer,creator,23,8,Sydney Newman,1917,1997,"writer,producer,director"
tt67979614,The Trial of a Time Lord Part Ten,The Trial of a Time Lord Part Ten,1986,24,"Adventure,Drama,Family",6.7,401,8,writer,creator,23,10,Sydney Newman,1917,1997,"writer,producer,director"
