0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt32539759,Napoleons Eagle,Napoleons Eagle,2017,27,Western,6.4,11,4,producer,producer,1,8,Jack Chertok,1906,1995,"producer,miscellaneous"
tt81950083,Gounod Roméo et Juliette,Gounod Roméo et Juliette,2017,210,Musical,8.1,25,8,writer,based on the play by,11,5,William Shakespeare,1564,1616,"writer,soundtrack,miscellaneous"
tt11019789,A Spray of Bullets,A Spray of Bullets,2017,26,Western,7.4,17,8,cinematographer,director of photography,1,5,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt77324049,Billy and the Bride,Billy and the Bride,2017,26,Western,7.4,17,6,cinematographer,director of photography,1,7,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt17581077,The Pilot,The Pilot,2017,49,"Adventure,Drama,Sci-Fi",7.8,5253,8,writer,creator,10,1,Sydney Newman,1917,1997,"writer,producer,director"
tt82650395,Smile,Smile,2017,45,"Adventure,Drama,Sci-Fi",7.2,4515,8,writer,creator,10,2,Sydney Newman,1917,1997,"writer,producer,director"
tt16662816,So viele Jahre,So viele Jahre,2017,47,"Comedy,Crime,Drama",8.0,7,6,writer,concept,30,1,Jürgen Roland,1925,2007,"director,writer,actor"
tt99950306,Für nix und für alles,Für nix und für alles,2017,47,"Comedy,Crime,Drama",7.4,7,6,writer,concept,30,6,Jürgen Roland,1925,2007,"director,writer,actor"
tt12125989,Auf eigene Faust,Auf eigene Faust,2017,48,"Comedy,Crime,Drama",7.2,7,6,writer,concept,30,7,Jürgen Roland,1925,2007,"director,writer,actor"
tt46756045,Schuldig bei Verdacht,Schuldig bei Verdacht,2017,47,"Comedy,Crime,Drama",7.4,9,6,writer,concept,31,1,Jürgen Roland,1925,2007,"director,writer,actor"
tt84975106,Auf Leben und Tod,Auf Leben und Tod,2017,48,"Comedy,Crime,Drama",7.6,7,6,writer,concept,30,12,Jürgen Roland,1925,2007,"director,writer,actor"
tt74831574,Eiskind,Eiskind,2017,47,"Comedy,Crime,Drama",7.8,7,6,writer,concept,31,2,Jürgen Roland,1925,2007,"director,writer,actor"
tt67727915,The Beast Forever,The Beast Forever,2017,40,"Adventure,Drama,Fantasy",7.3,789,8,writer,based on the series of books by,1,1,L. Frank Baum,1856,1919,"writer,producer,miscellaneous"
tt58428695,Prison of the Abject,Prison of the Abject,2017,41,"Adventure,Drama,Fantasy",7.5,685,10,writer,based on the series of books by,1,2,L. Frank Baum,1856,1919,"writer,producer,miscellaneous"
tt89836125,Science and Magic,Science and Magic,2017,43,"Adventure,Drama,Fantasy",7.7,515,10,writer,characters created by,1,4,L. Frank Baum,1856,1919,"writer,producer,miscellaneous"
tt62265908,Everybody Lies,Everybody Lies,2017,42,"Adventure,Drama,Fantasy",7.9,484,10,writer,based on the series of books by,1,5,L. Frank Baum,1856,1919,"writer,producer,miscellaneous"
tt23534323,Beautiful Wickedness,Beautiful Wickedness,2017,43,"Adventure,Drama,Fantasy",7.9,460,10,writer,based on the series of books by,1,6,L. Frank Baum,1856,1919,"writer,producer,miscellaneous"
tt41204041,They Came First,They Came First,2017,43,"Adventure,Drama,Fantasy",7.7,405,9,writer,based on the series of books by,1,7,L. Frank Baum,1856,1919,"writer,producer,miscellaneous"
tt81891345,Lions in Winter,Lions in Winter,2017,42,"Adventure,Drama,Fantasy",7.9,394,9,writer,based on the series of books by,1,8,L. Frank Baum,1856,1919,"writer,producer,miscellaneous"
tt43049799,The Villain Thats Become,The Villain Thats Become,2017,42,"Adventure,Drama,Fantasy",8.0,407,9,writer,based on the series of books by,1,9,L. Frank Baum,1856,1919,"writer,producer,miscellaneous"
tt68067650,No Place Like Home,No Place Like Home,2017,42,"Adventure,Drama,Fantasy",8.2,446,10,writer,based on the series of books by,1,10,L. Frank Baum,1856,1919,"writer,producer,miscellaneous"
tt16003940,The Pilot,The Pilot,2017,49,"Adventure,Drama,Sci-Fi",7.8,5253,7,writer,Daleks created by,10,1,Terry Nation,1930,1997,"writer,script_department,miscellaneous"
tt22213493,Episode 11,Episode 11,2017,55,"Drama,Romance",7.6,351,6,writer,based upon the novel by,1,1,E.M. Forster,1879,1970,writer
tt77747082,Episode 12,Episode 12,2017,56,"Drama,Romance",7.7,266,6,writer,based upon the novel by,1,2,E.M. Forster,1879,1970,writer
tt74078102,Episode 13,Episode 13,2017,60,"Drama,Romance",7.9,239,6,writer,based upon the novel by,1,3,E.M. Forster,1879,1970,writer
tt59140469,Episode 14,Episode 14,2017,60,"Drama,Romance",7.5,212,6,writer,based upon the novel by,1,4,E.M. Forster,1879,1970,writer
tt41388140,The Vulcan Hello,The Vulcan Hello,2017,42,"Action,Adventure,Drama",7.2,7697,6,writer,"based upon ""Star Trek"" created by",1,1,Gene Roddenberry,1921,1991,"writer,producer,miscellaneous"
tt26536621,Battle at the Binary Stars,Battle at the Binary Stars,2017,38,"Action,Adventure,Drama",7.4,6962,6,writer,"based upon ""Star Trek"" created by",1,2,Gene Roddenberry,1921,1991,"writer,producer,miscellaneous"
