0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt96300510,Dogtanian Meets His Match,Dogtanian Meets His Match,1982,24,"Adventure,Animation,Comedy",6.8,14,5,writer,"based on the novel ""The Three Musketeers"" by",1,6,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt45860436,Dogtanian Meets the King,Dogtanian Meets the King,1982,24,"Adventure,Animation,Comedy",6.5,13,5,writer,"based on the novel ""The Three Musketeers"" by",1,7,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt15415935,Dogtanians Dream Comes True,Dogtanians Dream Comes True,1982,24,"Adventure,Animation,Comedy",6.5,22,5,writer,"based on the novel ""The Three Musketeers"" by",1,26,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt73811781,Juliette Kidnapped,Juliette Kidnapped,1982,24,"Adventure,Animation,Comedy",6.6,7,5,writer,"based on the novel ""The Three Musketeers"" by",1,9,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt52926686,Juliettes Secret,Juliettes Secret,1982,24,"Adventure,Animation,Comedy",7.3,12,5,writer,"based on the novel ""The Three Musketeers"" by",1,8,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt22465517,Monsieur Treville Captain of the Musketeers,Monsieur Treville Captain of the Musketeers,1982,24,"Adventure,Animation,Comedy",7.0,15,5,writer,"based on the novel ""The Three Musketeers"" by",1,5,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt26538271,The Three Invincible Musketeers,The Three Invincible Musketeers,1982,24,"Adventure,Animation,Comedy",7.1,16,5,writer,"based on the novel ""The Three Musketeers"" by",1,4,Alexandre Dumas,1802,1870,"writer,soundtrack"
tt63768888,Blackbeards Ghost Part 1,Blackbeards Ghost Part 1,1982,60,"Adventure,Drama,Family",7.0,17,8,writer,writer,29,9,Bill Walsh,1913,1975,"producer,writer,music_department"
tt27016990,Blackbeards Ghost Part 2,Blackbeards Ghost Part 2,1982,60,"Adventure,Drama,Family",6.9,16,8,writer,writer,29,10,Bill Walsh,1913,1975,"producer,writer,music_department"
tt35676664,Black Orchid Part One,Black Orchid Part One,1982,25,"Adventure,Drama,Family",7.2,484,7,writer,creator,19,17,Sydney Newman,1917,1997,"writer,producer,director"
tt90570701,Castrovalva Part One,Castrovalva Part One,1982,24,"Adventure,Drama,Family",7.2,550,7,writer,creator,19,1,Sydney Newman,1917,1997,"writer,producer,director"
tt47691880,Earthshock Part One,Earthshock Part One,1982,24,"Adventure,Drama,Family",8.2,590,7,writer,creator,19,19,Sydney Newman,1917,1997,"writer,producer,director"
tt34255814,Four to Doomsday Part One,Four to Doomsday Part One,1982,24,"Adventure,Drama,Family",6.8,441,7,writer,creator,19,5,Sydney Newman,1917,1997,"writer,producer,director"
tt72336350,Kinda Part One,Kinda Part One,1982,25,"Adventure,Drama,Family",7.3,476,7,writer,creator,19,9,Sydney Newman,1917,1997,"writer,producer,director"
tt88734917,The Visitation Part One,The Visitation Part One,1982,24,"Adventure,Drama,Family",7.4,506,7,writer,creator,19,13,Sydney Newman,1917,1997,"writer,producer,director"
tt72249595,TimeFlight Part One,TimeFlight Part One,1982,25,"Adventure,Drama,Family",6.2,441,7,writer,creator,19,23,Sydney Newman,1917,1997,"writer,producer,director"
tt39267040,Black Orchid Part Two,Black Orchid Part Two,1982,25,"Adventure,Drama,Family",7.0,451,7,writer,creator,19,18,Sydney Newman,1917,1997,"writer,producer,director"
tt47962395,Castrovalva Part Two,Castrovalva Part Two,1982,24,"Adventure,Drama,Family",7.0,483,7,writer,creator,19,2,Sydney Newman,1917,1997,"writer,producer,director"
