0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt15202434,The Expendables,The Expendables,1967,60,"Adventure,Drama,War",7.6,8,7,writer,developer,1,16,David Karp,1922,1999,"writer,producer,miscellaneous"
tt25100694,The Great Theft,The Great Theft,1967,49,"Adventure,Drama,War",8.0,11,8,writer,developer,1,6,David Karp,1922,1999,"writer,producer,miscellaneous"
tt60281278,The Magnificent Forger,The Magnificent Forger,1967,60,"Adventure,Drama,War",8.2,11,7,writer,developer,1,15,David Karp,1922,1999,"writer,producer,miscellaneous"
tt69294521,Das Schiff nach Valparaiso,Das Schiff nach Valparaiso,1967,63,"Family,Romance",9.1,12,6,writer,"teleplay ""The Last of the English Visitors""",1,6,Hugh Leonard,1926,2009,"writer,miscellaneous,actor"
tt95109903,Death of a Very Small Killer,Death of a Very Small Killer,1967,50,"Adventure,Crime,Drama",7.2,126,10,cinematographer,director of photography,4,25,Robert Hoffman,1909,1992,"cinematographer,camera_department"
tt43229043,Goodbye My Love,Goodbye My Love,1967,50,"Adventure,Crime,Drama",7.9,138,10,cinematographer,director of photography,4,22,Robert Hoffman,1909,1992,"cinematographer,camera_department"
tt23090414,Passage to Helena,Passage to Helena,1967,50,"Adventure,Crime,Drama",8.0,133,10,cinematographer,director of photography,4,23,Robert Hoffman,1909,1992,"cinematographer,camera_department"
tt11298519,The Breaking of the Habit,The Breaking of the Habit,1967,50,"Adventure,Crime,Drama",7.8,142,9,cinematographer,director of photography,4,19,Robert Hoffman,1909,1992,"cinematographer,camera_department"
tt29922180,The Ivy Maze,The Ivy Maze,1967,48,"Adventure,Crime,Drama",8.2,144,10,cinematographer,director of photography,4,21,Robert Hoffman,1909,1992,"cinematographer,camera_department"
tt73196298,The Other Side of the Coin,The Other Side of the Coin,1967,50,"Adventure,Crime,Drama",7.5,134,10,cinematographer,director of photography,4,16,Robert Hoffman,1909,1992,"cinematographer,camera_department"
tt92159307,The Walls of Night,The Walls of Night,1967,50,"Adventure,Crime,Drama",8.2,140,10,cinematographer,director of photography,4,27,Robert Hoffman,1909,1992,"cinematographer,camera_department"
tt82370020,There Goes the Ball Game,There Goes the Ball Game,1967,50,"Adventure,Crime,Drama",7.3,134,10,cinematographer,director of photography,4,20,Robert Hoffman,1909,1992,"cinematographer,camera_department"
tt10473782,Condition Red,Condition Red,1967,60,"Drama,Sci-Fi,Thriller",7.8,187,6,writer,written by,2,1,Laurence Heath,1928,2007,"writer,producer,miscellaneous"
tt81567102,The Captive,The Captive,1967,60,"Drama,Sci-Fi,Thriller",7.6,164,6,writer,written by,2,13,Laurence Heath,1928,2007,"writer,producer,miscellaneous"
tt60808742,Beyond the Shadow of a Dream,Beyond the Shadow of a Dream,1967,52,"Action,Crime,Drama",7.2,130,9,writer,written by,1,8,Laurence Heath,1928,2007,"writer,producer,miscellaneous"
tt28665916,Shock,Shock,1967,60,"Action,Adventure,Crime",7.6,225,7,writer,written by,1,25,Laurence Heath,1928,2007,"writer,producer,miscellaneous"
tt85746032,The Trial,The Trial,1967,60,"Action,Adventure,Crime",7.5,246,7,writer,written by,1,18,Laurence Heath,1928,2007,"writer,producer,miscellaneous"
tt20583664,Trek,Trek,1967,60,"Action,Adventure,Crime",7.2,233,7,writer,written by,2,2,Laurence Heath,1928,2007,"writer,producer,miscellaneous"
tt52328773,East of the Equator,East of the Equator,1967,60,Drama,6.0,8,6,writer,teleplay,2,26,Howard Rodman,1920,1985,"writer,miscellaneous,producer"
tt10134378,You Cant Say That About Me and Neither Can I,You Cant Say That About Me and Neither Can I,1967,30,Comedy,6.5,22,7,writer,created by,1,2,Sam Denoff,1928,2011,"writer,producer,miscellaneous"
tt66290571,Knits to You Sir,Knits to You Sir,1967,30,Comedy,6.9,26,7,writer,creator,1,1,Sam Denoff,1928,2011,"writer,producer,miscellaneous"
tt70072208,Twas the Night Before Christmas Youre Under Arrest,Twas the Night Before Christmas Youre Under Arrest,1967,30,Comedy,7.3,51,7,writer,created by,2,15,Sam Denoff,1928,2011,"writer,producer,miscellaneous"
tt70462440,A Friend in Need,A Friend in Need,1967,30,Comedy,7.3,38,7,writer,creator,2,16,Sam Denoff,1928,2011,"writer,producer,miscellaneous"
tt88856536,Author Author,Author Author,1967,30,Comedy,6.9,40,7,writer,created by,1,29,Sam Denoff,1928,2011,"writer,producer,miscellaneous"
tt46172115,Its a Mod Mod World Part 1,Its a Mod Mod World Part 1,1967,30,Comedy,7.3,45,7,writer,creator,2,13,Sam Denoff,1928,2011,"writer,producer,miscellaneous"
tt42836156,Its a Mod Mod World Part 2,Its a Mod Mod World Part 2,1967,30,Comedy,7.4,43,7,writer,creator,2,14,Sam Denoff,1928,2011,"writer,producer,miscellaneous"
tt69590856,Paper Hats  Everything,Paper Hats  Everything,1967,30,Comedy,7.5,56,7,writer,created by,1,22,Sam Denoff,1928,2011,"writer,producer,miscellaneous"
tt24111951,Pass the Potatoes Ethel Merman,Pass the Potatoes Ethel Merman,1967,30,Comedy,7.9,73,7,writer,creator,2,1,Sam Denoff,1928,2011,"writer,producer,miscellaneous"
tt62456752,The Apartment,The Apartment,1967,30,Comedy,7.8,56,7,writer,creator,2,5,Sam Denoff,1928,2011,"writer,producer,miscellaneous"
tt81725302,The Honeymoon Apartment,The Honeymoon Apartment,1967,30,Comedy,6.7,43,7,writer,created by,1,27,Sam Denoff,1928,2011,"writer,producer,miscellaneous"
tt18164169,The Mailman Cometh,The Mailman Cometh,1967,30,Comedy,7.2,45,7,writer,creator,2,12,Sam Denoff,1928,2011,"writer,producer,miscellaneous"
