0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt15861257,A Loaf of Bread a Jug of Wine and Peaches,A Loaf of Bread a Jug of Wine and Peaches,1963,30,"Comedy,Family,Sci-Fi",7.6,59,8,producer,producer,1,7,Jack Chertok,1906,1995,"producer,miscellaneous"
tt10912041,How to Be a Hero Without Really Trying,How to Be a Hero Without Really Trying,1963,30,"Comedy,Family,Sci-Fi",7.5,48,9,producer,producer,1,13,Jack Chertok,1906,1995,"producer,miscellaneous"
tt97402948,Man or Amoeba,Man or Amoeba,1963,30,"Comedy,Family,Sci-Fi",7.6,68,9,producer,producer,1,5,Jack Chertok,1906,1995,"producer,miscellaneous"
tt53267856,My Favorite Martin,My Favorite Martin,1963,30,"Comedy,Family,Sci-Fi",7.8,151,7,producer,producer,1,1,Jack Chertok,1906,1995,"producer,miscellaneous"
tt12801476,Raffles No 2,Raffles No 2,1963,30,"Comedy,Family,Sci-Fi",7.5,54,9,producer,producer,1,10,Jack Chertok,1906,1995,"producer,miscellaneous"
tt39660476,Rocket to Mars,Rocket to Mars,1963,30,"Comedy,Family,Sci-Fi",7.5,51,9,producer,producer,1,9,Jack Chertok,1906,1995,"producer,miscellaneous"
tt71171708,Russians R in Season,Russians R in Season,1963,30,"Comedy,Family,Sci-Fi",7.6,69,8,producer,producer,1,4,Jack Chertok,1906,1995,"producer,miscellaneous"
tt25940175,That Little Old Matchmaker Martin,That Little Old Matchmaker Martin,1963,30,"Comedy,Family,Sci-Fi",7.2,48,8,producer,producer,1,12,Jack Chertok,1906,1995,"producer,miscellaneous"
tt27638762,The Atom Misers,The Atom Misers,1963,30,"Comedy,Family,Sci-Fi",7.1,54,8,producer,producer,1,11,Jack Chertok,1906,1995,"producer,miscellaneous"
tt84867141,The Awful Truth,The Awful Truth,1963,30,"Comedy,Family,Sci-Fi",7.5,61,9,producer,producer,1,8,Jack Chertok,1906,1995,"producer,miscellaneous"
tt95708949,The Man on the Couch,The Man on the Couch,1963,30,"Comedy,Family,Sci-Fi",7.5,62,9,producer,producer,1,6,Jack Chertok,1906,1995,"producer,miscellaneous"
tt39765518,The Matchmakers,The Matchmakers,1963,30,"Comedy,Family,Sci-Fi",6.7,93,8,producer,producer,1,2,Jack Chertok,1906,1995,"producer,miscellaneous"
tt97611183,There Is No Cure for the Common Martian,There Is No Cure for the Common Martian,1963,30,"Comedy,Family,Sci-Fi",7.1,68,8,producer,producer,1,3,Jack Chertok,1906,1995,"producer,miscellaneous"
tt45406119,The Long Silence,The Long Silence,1963,60,"Crime,Drama,Horror",7.9,367,10,cinematographer,director of photography,1,25,Benjamin H. Kline,1894,1974,"cinematographer,director,camera_department"
tt96194328,Shadow of a Man,Shadow of a Man,1963,60,"Crime,Mystery",7.2,26,10,cinematographer,director of photography,3,1,Benjamin H. Kline,1894,1974,"cinematographer,director,camera_department"
tt38696007,Are There Any More Out There Like You,Are There Any More Out There Like You,1963,60,"Crime,Drama,Mystery",7.3,55,10,cinematographer,director of photography,1,5,Benjamin H. Kline,1894,1974,"cinematographer,director,camera_department"
tt57161405,Alias Captain Binghamton,Alias Captain Binghamton,1963,30,"Comedy,War",7.8,58,10,cinematographer,director of photography,1,31,Benjamin H. Kline,1894,1974,"cinematographer,director,camera_department"
tt58859320,To Binghamton with Love,To Binghamton with Love,1963,30,"Comedy,War",7.1,40,10,cinematographer,director of photography,2,5,Benjamin H. Kline,1894,1974,"cinematographer,director,camera_department"
tt23766413,Who Killed Alex Debbs,Who Killed Alex Debbs,1963,60,"Action,Adventure,Crime",7.4,49,10,cinematographer,director of photography,1,6,George E. Diskant,1907,1965,"cinematographer,camera_department"
tt17668044,Who Killed Beau Sparrow,Who Killed Beau Sparrow,1963,60,"Action,Adventure,Crime",7.5,49,10,cinematographer,director of photography,1,14,George E. Diskant,1907,1965,"cinematographer,camera_department"
