0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
tt27326995,Altes Eisen,Altes Eisen,1991,49,"Comedy,Crime,Drama",7.8,14,6,writer,concept,3,13,Jürgen Roland,1925,2007,"director,writer,actor"
tt19043619,All for Love,All for Love,1991,106,"Crime,Drama,Mystery",7.2,38,7,writer,series created by,9,11,Robert Banks Stewart,1931,2016,"writer,miscellaneous,producer"
tt57645681,My Friend Charlie,My Friend Charlie,1991,50,"Crime,Drama,Mystery",7.4,28,7,writer,series created by,9,5,Robert Banks Stewart,1931,2016,"writer,miscellaneous,producer"
tt40964217,On the Rocks,On the Rocks,1991,50,"Crime,Drama,Mystery",7.0,31,7,writer,series created by,9,6,Robert Banks Stewart,1931,2016,"writer,miscellaneous,producer"
tt21501869,Snow in Provence,Snow in Provence,1991,50,"Crime,Drama,Mystery",7.4,29,7,writer,series created by,9,3,Robert Banks Stewart,1931,2016,"writer,miscellaneous,producer"
tt19365608,Something to Hide,Something to Hide,1991,50,"Crime,Drama,Mystery",6.7,34,7,writer,series created by,9,1,Robert Banks Stewart,1931,2016,"writer,miscellaneous,producer"
tt57992375,The Assassin,The Assassin,1991,50,"Crime,Drama,Mystery",8.0,29,7,writer,series created by,9,9,Robert Banks Stewart,1931,2016,"writer,miscellaneous,producer"
tt18548090,The Dark Horse,The Dark Horse,1991,50,"Crime,Drama,Mystery",7.1,30,7,writer,series created by,9,2,Robert Banks Stewart,1931,2016,"writer,miscellaneous,producer"
tt18454483,The Evil That Men Do,The Evil That Men Do,1991,50,"Crime,Drama,Mystery",7.5,36,7,writer,series created by,9,4,Robert Banks Stewart,1931,2016,"writer,miscellaneous,producer"
tt47027553,The Lohans,The Lohans,1991,50,"Crime,Drama,Mystery",7.2,29,7,writer,series created by,9,10,Robert Banks Stewart,1931,2016,"writer,miscellaneous,producer"
tt95681975,The Waiting Game,The Waiting Game,1991,50,"Crime,Drama,Mystery",7.0,32,7,writer,series created by,9,7,Robert Banks Stewart,1931,2016,"writer,miscellaneous,producer"
tt90204759,Warriors,Warriors,1991,50,"Crime,Drama,Mystery",6.5,29,7,writer,series created by,9,8,Robert Banks Stewart,1931,2016,"writer,miscellaneous,producer"
